oem,ownerNo,transmission,km,modelYear,Fuel Type,Engine Displacement,Mileage,Max Power,model,Gear Box,bt,price
Volkswagen,2.0,Manual,100000.0,2014.0,Diesel,1598.0,20.54,103.6,Volkswagen Vento,5.0,Sedan,435000.0
Mercedes-Benz,1.0,Automatic,70705.0,2015.0,Diesel,1949.5,15.0,177.67499999999998,Mercedes-Benz E-Class,7.0,Sedan,1775000.0
Maruti,1.0,Manual,75000.0,2014.0,Diesel,1248.0,19.3,73.9,Maruti Swift Dzire,5.0,Sedan,525000.0
Datsun,1.0,Manual,17587.0,2020.0,Petrol,999.0,21.7,67.05,Datsun RediGO,5.0,Hatchback,362000.0
Hyundai,2.0,Manual,27153.0,2019.0,Petrol,1086.0,20.3,68.0,Hyundai Santro,5.0,Hatchback,455000.0
Mahindra,2.0,Manual,90000.0,2011.0,Diesel,1949.5,16.55,105.0,Mahindra Thar,5.0,SUV,500000.0
Maruti,1.0,Manual,104243.0,2012.0,Diesel,1248.0,19.3,73.9,Maruti Swift Dzire,5.0,Sedan,380000.0
Honda,1.0,Automatic,25791.0,2017.0,Petrol,1497.0,18.0,117.3,Honda City,5.0,Sedan,851000.0
Toyota,2.0,Manual,120000.0,2010.0,Diesel,1949.5,11.5,171.0,Toyota Fortuner,5.0,SUV,815000.0
Jaguar,2.0,Automatic,70000.0,2013.0,Diesel,1949.5,16.36,177.67499999999998,Jaguar XF,7.5,Sedan,1400000.0
Hyundai,1.0,Manual,60000.0,2021.0,Petrol,1197.0,17.52,81.86,Hyundai Venue,5.0,SUV,690000.0
Maruti,1.0,Manual,17580.0,2021.0,Petrol,1462.0,17.03,103.26,Maruti Vitara Brezza,5.0,SUV,890000.0
Mahindra,2.0,Manual,120000.0,2012.0,Diesel,1949.5,15.1,140.0,Mahindra XUV500,6.0,SUV,330000.0
Maruti,1.0,Manual,39109.0,2020.0,Petrol,1462.0,17.03,103.26,Maruti Vitara Brezza,5.0,SUV,811000.0
Maruti,1.0,Manual,20000.0,2022.0,Petrol,1462.0,17.03,103.26,Maruti Vitara Brezza,5.0,SUV,895000.0
Honda,1.0,Manual,80000.0,2018.0,Diesel,1498.0,25.5,98.6,Honda WR-V,6.0,SUV,650000.0
Maruti,1.0,Manual,20000.0,2022.0,Petrol,998.0,25.24,65.71,Maruti Celerio,5.0,Hatchback,590000.0
Toyota,2.0,Manual,120000.0,2007.0,Diesel,1949.5,12.8,102.0,Toyota Innova,5.0,MUV,300000.0
Maruti,2.0,Manual,70000.0,2015.0,Petrol,1197.0,22.0,81.8,Maruti Swift,5.0,Hatchback,445000.0
Honda,2.0,Automatic,70000.0,2016.0,Petrol,1497.0,18.0,117.3,Honda City,5.0,Sedan,650000.0
Volkswagen,1.0,Manual,70000.0,2011.0,Petrol,1198.0,16.47,73.9,Volkswagen Polo,5.0,Hatchback,300000.0
Jeep,1.0,Manual,9106.0,2019.0,Diesel,1949.5,17.1,170.0,Jeep Compass,6.0,SUV,1775000.0
Honda,1.0,Manual,90239.0,2019.0,Petrol,1199.0,19.5,88.76,Honda Amaze,5.0,Sedan,579000.0
Hyundai,2.0,Manual,31608.0,2014.0,Petrol,998.0,20.3,68.05,Hyundai EON,5.0,Hatchback,298000.0
Honda,1.0,Manual,58740.0,2019.0,Petrol,1199.0,19.5,88.76,Honda Amaze,5.0,Sedan,595000.0
Hyundai,2.0,Manual,73398.0,2018.0,Petrol,1197.0,18.6,81.83,Hyundai i20,5.0,Hatchback,544000.0
Maruti,1.0,Automatic,29393.0,2019.0,Petrol,1462.0,20.28,103.25,Maruti Ciaz,4.0,Sedan,895000.0
Volkswagen,2.0,Manual,100000.0,2016.0,Diesel,1498.0,20.14,88.0,Volkswagen Polo,5.0,Hatchback,425000.0
Honda,2.0,Manual,150000.0,2008.0,Petrol,1949.5,12.8,177.6,Honda New Accord,5.0,Sedan,244000.0
Toyota,1.0,Manual,150000.0,2013.0,Diesel,1949.5,13.0,168.5,Toyota Fortuner,5.0,SUV,1555000.0
Audi,2.0,Automatic,40000.0,2013.0,Diesel,1949.5,17.68,174.33,Audi A6,7.5,Sedan,1450000.0
Renault,2.0,Automatic,30000.0,2019.0,Petrol,999.0,23.01,67.0,Renault KWID,5.0,Hatchback,370000.0
Kia,1.0,Automatic,44354.0,2019.0,Diesel,1493.0,18.0,113.43,Kia Seltos,6.0,SUV,1525000.0
Renault,2.0,Manual,65000.0,2016.0,Petrol,999.0,23.01,67.0,Renault KWID,5.0,Hatchback,290000.0
Maruti,1.0,Manual,79700.0,2016.0,Diesel,1248.0,27.999999999999996,74.0,Maruti Swift,5.0,Hatchback,525000.0
Toyota,2.0,Manual,120000.0,2007.0,Diesel,1949.5,12.8,102.0,Toyota Innova,5.0,MUV,285000.0
Maruti,1.0,Manual,30000.0,2019.0,Petrol,1197.0,21.4,83.1,Maruti Baleno,5.0,Hatchback,650000.0
Kia,1.0,Automatic,45204.0,2021.0,Diesel,1493.0,18.4,113.42,Kia Sonet,6.0,SUV,1325000.0
Hyundai,1.0,Manual,81000.0,2017.0,Diesel,1396.0,22.54,88.73,Hyundai i20,6.0,Hatchback,575000.0
Honda,1.0,Manual,120000.0,2008.0,Petrol,1497.0,17.7,78.0,Honda City,5.0,Sedan,170000.0
Hyundai,2.0,Manual,40000.0,2020.0,Petrol,1197.0,20.7,81.86,Hyundai Grand i10 Nios,5.0,Hatchback,590000.0
Hyundai,2.0,Automatic,33236.0,2019.0,Petrol,1197.0,17.4,81.86,Hyundai i20,5.0,Hatchback,753000.0
Hyundai,2.0,Automatic,50000.0,2014.0,Petrol,1197.0,18.9,81.86,Hyundai Grand i10,4.0,Hatchback,425000.0
Maruti,1.0,Manual,47214.0,2019.0,Petrol,1197.0,21.4,83.1,Maruti Baleno,5.0,Hatchback,587000.0
Hyundai,2.0,Manual,54670.0,2019.0,Petrol,1197.0,20.7,81.86,Hyundai Grand i10 Nios,5.0,Hatchback,580000.0
Honda,2.0,Manual,30000.0,2018.0,Petrol,1198.0,17.8,86.7,Honda Amaze,5.0,Sedan,530000.0
Mahindra,1.0,Manual,120000.0,2013.0,Diesel,1949.5,15.96,62.0,Mahindra Bolero,5.0,SUV,400000.0
Tata,2.0,Manual,120000.0,2016.0,Petrol,1193.0,17.57,88.7,Tata Zest,5.0,Sedan,300000.0
Toyota,1.0,Automatic,125000.0,2015.0,Diesel,1949.5,12.55,168.5,Toyota Fortuner,5.0,SUV,1595000.0
Ford,1.0,Manual,100000.0,2017.0,Diesel,1498.0,25.83,99.0,Ford Aspire,5.0,Sedan,380000.0
Hyundai,2.0,Manual,57000.0,2017.0,Petrol,1197.0,18.6,81.83,Hyundai i20,5.0,Hatchback,625000.0
Chevrolet,2.0,Manual,70000.0,2011.0,LPG,995.0,16.0,59.0,Chevrolet Spark,5.0,Hatchback,160000.0
Volkswagen,1.0,Manual,120000.0,2017.0,Diesel,1498.0,20.14,88.0,Volkswagen Polo,5.0,Hatchback,525000.0
Maruti,1.0,Manual,30000.0,2022.0,Petrol,1197.0,22.35,88.5,Maruti Baleno,5.0,Hatchback,850000.0
Kia,1.0,Manual,3844.0,2021.0,Petrol,1497.0,16.8,113.43,Kia Seltos,6.0,SUV,1490000.0
Chevrolet,3.5,Manual,120000.0,2011.0,Diesel,1949.5,18.3,147.9,Chevrolet Cruze,5.0,Sedan,190000.0
Renault,1.0,Manual,50000.0,2020.0,Petrol,999.0,21.46,67.06,Renault KWID,5.0,Hatchback,375000.0
Honda,3.0,Manual,120000.0,2008.0,Petrol,1949.5,13.1,141.1,Honda CR-V,6.0,SUV,180000.0
Mahindra,2.0,Manual,80000.0,2015.0,Diesel,1949.5,16.0,140.0,Mahindra XUV500,6.0,SUV,950000.0
Maruti,1.0,Manual,94554.0,2012.0,Petrol,1197.0,22.41,88.5,Maruti Swift Dzire,5.0,Sedan,383000.0
Maruti,1.0,Manual,15991.0,2021.0,Petrol,1197.0,21.01,81.8,Maruti Baleno,5.0,Hatchback,713000.0
Mahindra,3.0,Manual,70000.0,2013.0,Diesel,1949.5,12.05,120.0,Mahindra Scorpio,5.0,SUV,520000.0
Maruti,1.0,Automatic,72918.0,2017.0,Diesel,1248.0,27.999999999999996,74.02,Maruti Swift Dzire,5.0,Sedan,655000.0
Datsun,1.0,Automatic,22982.0,2018.0,Petrol,999.0,22.5,67.0,Datsun RediGO,5.0,Hatchback,313000.0
Hyundai,1.0,Manual,76000.0,2015.0,Diesel,1396.0,22.54,88.73,Hyundai i20,6.0,Hatchback,575000.0
Skoda,1.0,Manual,115000.0,2017.0,Diesel,1498.0,21.13,108.6,Skoda Rapid,5.0,Sedan,675000.0
Maruti,1.0,Manual,73000.0,2018.0,Diesel,1248.0,24.3,88.5,Maruti Vitara Brezza,5.0,SUV,825000.0
Ford,2.0,Automatic,90000.0,2016.0,Diesel,1949.5,12.62,158.0,Ford Endeavour,6.0,SUV,1775000.0
Hyundai,1.0,Manual,30000.0,2019.0,Petrol,1086.0,20.3,68.0,Hyundai Santro,5.0,Hatchback,445000.0
Hyundai,2.0,Manual,80000.0,2014.0,Diesel,1120.0,24.0,70.0,Hyundai Grand i10,5.0,Hatchback,350000.0
Mercedes-Benz,1.0,Automatic,23200.0,2022.0,Petrol,1949.5,19.227390440730282,177.67499999999998,Mercedes-Benz AMG GLC 43,5.0,SUV,1775000.0
Skoda,1.0,Manual,10000.0,2022.0,Petrol,999.0,19.2,113.98,Skoda Kushaq,6.0,SUV,1300000.0
Hyundai,1.0,Automatic,10000.0,2022.0,Petrol,1197.0,20.7,81.86,Hyundai Grand i10 Nios,5.0,Hatchback,750000.0
Renault,1.0,Manual,30000.0,2020.0,Petrol,999.0,20.0,71.01,Renault Triber,5.0,MUV,670000.0
Chevrolet,1.0,Manual,60000.0,2007.0,Petrol,1150.0,15.26,74.9,Chevrolet Aveo U-VA,5.0,Hatchback,90000.0
Maruti,1.0,Automatic,107963.0,2017.0,Petrol,998.0,26.0,65.71,Maruti Celerio,5.0,Hatchback,365000.0
Renault,2.0,Manual,121243.0,2012.0,Diesel,1461.0,19.01,108.45,Renault Duster,6.0,SUV,347000.0
Tata,1.0,Manual,100000.0,2020.0,Diesel,1949.5,17.0,138.1,Tata Harrier,6.0,SUV,1470000.0
Honda,1.0,Manual,67194.0,2015.0,Petrol,1198.0,19.4,86.8,Honda Brio,5.0,Hatchback,309000.0
Honda,2.0,Manual,69236.0,2016.0,Petrol,1497.0,17.8,117.3,Honda City,5.0,Sedan,586000.0
Honda,1.0,Manual,80000.0,2019.0,Diesel,1498.0,25.5,98.6,Honda WR-V,6.0,SUV,900000.0
Jeep,2.0,Manual,90000.0,2018.0,Petrol,1368.0,16.0,160.0,Jeep Compass,6.0,SUV,900000.0
MG,1.0,Manual,60000.0,2020.0,Diesel,1949.5,17.41,167.68,MG Hector,6.0,SUV,1550000.0
Land Rover,2.0,Automatic,80000.0,2017.0,Diesel,1949.5,12.83,148.31,Land Rover Discovery Sport,7.5,SUV,1775000.0
Land Rover,2.0,Automatic,81317.0,2016.0,Diesel,1949.5,15.68,177.0,Land Rover Range Rover Evoque,7.5,SUV,1775000.0
Hyundai,2.0,Manual,60000.0,2015.0,Petrol,1197.0,20.36,78.9,Hyundai i10,5.0,Hatchback,255000.0
Renault,1.0,Manual,80000.0,2015.0,Diesel,1461.0,19.87,83.8,Renault Duster,5.0,SUV,355000.0
Renault,2.0,Manual,60000.0,2018.0,Diesel,1461.0,19.87,83.8,Renault Duster,5.0,SUV,650000.0
Hyundai,3.0,Manual,110000.0,2014.0,Diesel,1120.0,24.0,70.0,Hyundai Grand i10,5.0,Hatchback,275000.0
Ford,2.0,Manual,120000.0,2011.0,Diesel,1399.0,19.68,67.0,Ford Fiesta Classic,5.0,Sedan,150000.0
Hyundai,2.0,Automatic,110000.0,2017.0,Diesel,1582.0,17.01,126.2,Hyundai Creta,6.0,SUV,900000.0
BMW,1.0,Automatic,100000.0,2017.0,Diesel,1949.5,20.37,177.67499999999998,BMW 5 Series,7.5,Sedan,1775000.0
Maruti,1.0,Manual,57000.0,2018.0,Petrol,1197.0,22.0,81.8,Maruti Swift,5.0,Hatchback,600000.0
BMW,2.0,Automatic,70000.0,2013.0,Diesel,1949.5,18.88,177.67499999999998,BMW 3 Series,7.5,Sedan,975000.0
Maruti,1.0,Manual,76000.0,2014.0,Diesel,1248.0,27.999999999999996,74.0,Maruti Swift,5.0,Hatchback,475000.0
Maruti,2.0,Automatic,7183.0,2021.0,Petrol,1197.0,22.56,88.5,Maruti Swift,5.0,Hatchback,801000.0
Hyundai,3.0,Automatic,6165.0,2021.0,Petrol,1353.0,19.227390440730282,138.12,Hyundai Creta,7.0,SUV,1574000.0
Skoda,2.0,Manual,85000.0,2012.0,Diesel,1598.0,20.5,103.5,Skoda Rapid,5.0,Sedan,350000.0
Tata,1.0,Manual,4437.0,2022.0,CNG,1199.0,26.49,72.0,Tata Tiago,5.0,Hatchback,590000.0
Hyundai,1.0,Manual,34217.0,2016.0,Petrol,1197.0,18.6,81.83,Hyundai i20,5.0,Hatchback,532000.0
Volkswagen,1.0,Manual,80101.0,2017.0,Petrol,1198.0,16.47,74.0,Volkswagen Polo,5.0,Hatchback,525000.0
Honda,3.0,Manual,150000.0,2007.0,Petrol,1799.0,13.5,130.0,Honda Civic,5.0,Sedan,170000.0
Maruti,1.0,Manual,50000.0,2012.0,Petrol,998.0,19.0,66.1,Maruti A-Star,5.0,Hatchback,225000.0
Mahindra,2.0,Manual,100000.0,2019.0,Diesel,1949.5,16.36,140.0,Mahindra Scorpio,6.0,SUV,1600000.0
Maruti,1.0,Manual,72580.0,2011.0,Petrol,998.0,21.79,67.05,Maruti Wagon R,5.0,Hatchback,250000.0
Hyundai,3.5,Manual,120000.0,2012.0,Diesel,1582.0,22.32,126.32,Hyundai Verna,6.0,Sedan,300000.0
Hyundai,1.0,Manual,120000.0,2020.0,Diesel,1582.0,22.0,126.2,Hyundai Verna,6.0,Sedan,1000000.0
Hyundai,1.0,Manual,30000.0,2019.0,Petrol,1086.0,20.3,68.0,Hyundai Santro,5.0,Hatchback,420000.0
Volkswagen,1.0,Manual,100000.0,2012.0,Diesel,1199.0,22.07,73.9,Volkswagen Polo,5.0,Hatchback,300000.0
Hyundai,1.0,Manual,69000.0,2018.0,Diesel,1396.0,22.54,88.76,Hyundai i20,6.0,Hatchback,675000.0
Maruti,1.0,Manual,50040.0,2017.0,Diesel,1248.0,25.2,74.0,Maruti Swift,5.0,Hatchback,625000.0
Honda,1.0,Automatic,48350.0,2015.0,Petrol,1949.5,12.0,177.67499999999998,Honda CR-V,5.0,SUV,1290000.0
Chevrolet,2.0,Manual,40000.0,2011.0,Petrol,1199.0,18.6,79.4,Chevrolet Beat,5.0,Hatchback,110000.0
Chevrolet,3.5,Manual,120000.0,2011.0,Diesel,1949.5,18.3,147.9,Chevrolet Cruze,5.0,Sedan,217000.0
Tata,1.0,Manual,120000.0,2011.0,Diesel,1949.5,13.93,138.03,Tata New Safari,5.0,SUV,250000.0
Honda,1.0,Automatic,74573.0,2017.0,Petrol,1497.0,18.0,117.6,Honda City,3.5,Sedan,715000.0
Renault,1.0,Automatic,64715.0,2018.0,Petrol,999.0,23.01,67.0,Renault KWID,5.0,Hatchback,356000.0
Honda,1.0,Manual,76000.0,2014.0,Diesel,1498.0,26.0,98.6,Honda City,6.0,Sedan,525000.0
Maruti,2.0,Manual,99348.0,2017.0,Petrol,998.0,20.51,67.04,Maruti Wagon R,5.0,Hatchback,341000.0
Hyundai,1.0,Manual,39176.0,2017.0,Petrol,1197.0,18.9,81.86,Hyundai Grand i10,5.0,Hatchback,443000.0
Nissan,2.0,Manual,80000.0,2017.0,Petrol,1198.0,19.49,67.04,Nissan Micra Active,5.0,Hatchback,300000.0
Maruti,1.0,Manual,50000.0,2020.0,Petrol,1462.0,17.03,103.26,Maruti Vitara Brezza,5.0,SUV,750000.0
Maruti,3.0,Manual,120000.0,2016.0,Diesel,1248.0,26.59,74.0,Maruti Swift Dzire,5.0,Sedan,490000.0
Maruti,3.0,Manual,70000.0,2012.0,Diesel,1248.0,20.77,88.8,Maruti Ertiga,5.0,MUV,450000.0
Hyundai,1.0,Manual,40000.0,2016.0,Petrol,1197.0,18.9,82.0,Hyundai Grand i10,5.0,Hatchback,425000.0
Ford,3.0,Automatic,100000.0,2017.0,Petrol,1499.0,15.63,110.4,Ford Ecosport,6.0,SUV,490000.0
Tata,2.0,Manual,60000.0,2012.0,Diesel,1405.0,17.0,70.0,Tata Indigo,5.0,Sedan,150000.0
Hyundai,1.0,Manual,29905.0,2019.0,Petrol,1591.0,17.0,121.3,Hyundai Verna,6.0,Sedan,895000.0
Maruti,1.0,Manual,70000.0,2015.0,Diesel,1248.0,26.59,74.0,Maruti Swift Dzire,5.0,Sedan,490000.0
Mercedes-Benz,3.5,Automatic,80000.0,2013.0,Diesel,1949.5,20.0,107.3,Mercedes-Benz A Class,7.0,Hatchback,875000.0
Tata,2.0,Manual,70000.0,2019.0,Diesel,1949.5,16.35,167.67,Tata Harrier,6.0,SUV,1450000.0
Honda,1.0,Manual,80000.0,2018.0,Diesel,1498.0,25.8,98.6,Honda Amaze,5.0,Sedan,625000.0
Mahindra,1.0,Manual,40000.0,2020.0,Petrol,1197.0,16.82,108.62,Mahindra XUV300,6.0,SUV,850000.0
Skoda,2.0,Manual,88069.0,2021.0,Petrol,999.0,18.97,108.62,Skoda Rapid,6.0,Sedan,859000.0
Hyundai,3.0,Manual,50789.0,2014.0,Petrol,1086.0,19.81,68.05,Hyundai i10,5.0,Hatchback,278000.0
Hyundai,2.0,Manual,76000.0,2014.0,Diesel,1582.0,22.32,126.32,Hyundai Verna,6.0,Sedan,550000.0
Maruti,1.0,Manual,42212.0,2019.0,Petrol,796.0,22.05,47.33,Maruti Alto 800,5.0,Hatchback,304000.0
Honda,1.0,Manual,105227.0,2015.0,Petrol,1198.0,18.0,86.7,Honda Amaze,5.0,Sedan,371000.0
Skoda,3.0,Manual,150000.0,2006.5,Diesel,1896.0,17.5,106.0,Skoda Laura,5.0,Sedan,125000.0
Hyundai,2.0,Automatic,92700.0,2019.0,Diesel,1582.0,17.6,126.2,Hyundai Creta,6.0,SUV,1250000.0
Chevrolet,2.0,Manual,120000.0,2011.0,Diesel,1949.5,18.3,147.9,Chevrolet Cruze,5.0,Sedan,339000.0
Maruti,1.0,Manual,30000.0,2006.5,Petrol,796.0,19.7,46.3,Maruti Alto,5.0,Hatchback,70000.0
Maruti,1.0,Manual,12168.0,2021.0,Petrol,1197.0,22.0,81.8,Maruti Swift,5.0,Hatchback,695000.0
Hyundai,1.0,Manual,10000.0,2022.0,Diesel,1186.0,26.2,73.97,Hyundai Grand i10 Nios,5.0,Hatchback,685000.0
Tata,3.0,Manual,30000.0,2011.0,Petrol,745.5,26.0,35.0,Tata Nano,4.0,Hatchback,60000.0
Hyundai,1.0,Automatic,75000.0,2021.0,Electric,745.5,19.227390440730282,134.1,Hyundai Kona,3.5,SUV,1600000.0
Hyundai,1.0,Automatic,73500.0,2020.0,Petrol,1497.0,16.8,113.18,Hyundai Creta,6.0,SUV,1560000.0
MG,1.0,Automatic,10371.0,2022.0,Electric,745.5,19.227390440730282,174.33,MG ZS EV,5.0,SUV,1775000.0
Isuzu,1.0,Manual,75210.0,2016.0,Diesel,1949.5,12.4,134.0,Isuzu D-Max,5.0,Pickup Trucks,1490000.0
Maruti,1.0,Automatic,69159.0,2017.0,Petrol,998.0,20.51,67.0,Maruti Wagon R,5.0,Hatchback,379000.0
Maruti,1.0,Automatic,56992.0,2011.0,Petrol,998.0,16.98,66.1,Maruti A-Star,4.0,Hatchback,253000.0
Maruti,2.0,Manual,120000.0,2015.0,Diesel,1248.0,26.59,74.0,Maruti Swift Dzire,5.0,Sedan,295000.0
Hyundai,1.0,Manual,28500.0,2017.0,Petrol,1197.0,18.9,82.0,Hyundai Grand i10,5.0,Hatchback,495000.0
Skoda,2.0,Manual,100000.0,2010.0,Petrol,1198.0,17.5,75.0,Skoda Fabia,5.0,Hatchback,200000.0
Hyundai,3.5,Manual,90000.0,2012.0,Diesel,1396.0,21.9,90.0,Hyundai i20,5.0,Hatchback,175000.0
Hyundai,2.0,Manual,76164.0,2014.0,Diesel,1120.0,24.0,70.0,Hyundai Grand i10,5.0,Hatchback,322000.0
Maruti,1.0,Automatic,75196.0,2016.0,Petrol,998.0,23.95,67.05,Maruti Alto K10,5.0,Hatchback,338000.0
Mahindra,3.0,Automatic,50000.0,2016.0,Diesel,1949.5,16.0,140.0,Mahindra XUV500,6.0,SUV,680000.0
Maruti,1.0,Manual,51759.0,2017.0,Petrol,796.0,22.05,47.33,Maruti Alto 800,5.0,Hatchback,273000.0
Tata,2.0,Manual,105021.0,2019.0,Petrol,1199.0,23.84,83.83,Tata Tiago,5.0,Hatchback,473000.0
Hyundai,1.0,Manual,120000.0,2010.0,Petrol,1599.0,16.2,103.2,Hyundai Verna,5.0,Sedan,150000.0
Tata,2.0,Manual,90000.0,2016.0,Diesel,1949.5,14.1,148.0,Tata Safari Storme,5.0,SUV,600000.0
Mahindra,1.0,Manual,80000.0,2021.0,Diesel,1949.5,15.1,152.87,Mahindra XUV500,6.0,SUV,1000000.0
Mahindra,2.0,Manual,30000.0,2021.0,Petrol,1949.5,15.2,150.0,Mahindra Thar,6.0,SUV,1370000.0
Kia,1.0,Manual,10000.0,2022.0,Petrol,998.0,18.2,118.36,Kia Sonet,6.0,SUV,925000.0
Volkswagen,1.0,Manual,20000.0,2022.0,Petrol,999.0,20.08,113.98,Volkswagen Taigun,6.0,SUV,1350000.0
Hyundai,3.0,Manual,110000.0,2007.0,Petrol,1341.0,15.3,83.0,Hyundai Getz,5.0,Hatchback,60000.0
Maruti,2.0,Manual,40000.0,2020.0,Petrol,1197.0,22.41,88.5,Maruti Swift Dzire,5.0,Sedan,650000.0
Honda,1.0,Manual,100000.0,2012.0,Petrol,1497.0,16.8,116.4,Honda City,5.0,Sedan,350000.0
Mahindra,1.0,Manual,10000.0,2022.0,Diesel,1497.0,20.1,115.05,Mahindra XUV300,6.0,SUV,1370000.0
Toyota,1.0,Manual,60000.0,2013.0,Petrol,1197.0,17.71,78.9,Toyota Etios Liva,5.0,Hatchback,295000.0
Maruti,1.0,Manual,50000.0,2008.0,Petrol,796.0,16.1,37.0,Maruti 800,4.0,Hatchback,75000.0
Maruti,2.0,Manual,120000.0,2007.0,Petrol,1586.0,15.0,104.68,Maruti SX4,5.0,Sedan,50000.0
Volkswagen,3.0,Manual,70000.0,2013.0,Diesel,1199.0,22.07,73.9,Volkswagen Polo,5.0,Hatchback,240000.0
Honda,3.5,Manual,100000.0,2016.0,Diesel,1498.0,27.4,98.63,Honda Amaze,5.0,Sedan,320000.0
Skoda,1.0,Automatic,67896.0,2019.0,Petrol,1798.0,15.1,177.67499999999998,Skoda Octavia,7.0,Sedan,1500000.0
Renault,2.0,Manual,9862.0,2021.0,Petrol,999.0,20.5,98.63,Renault Kiger,5.0,SUV,745000.0
Renault,1.0,Manual,40000.0,2017.0,Petrol,999.0,23.01,67.0,Renault KWID,5.0,Hatchback,225000.0
Renault,1.0,Manual,37478.0,2019.0,Petrol,799.0,22.25,53.26,Renault KWID,5.0,Hatchback,332000.0
Maruti,1.0,Manual,32972.0,2021.0,CNG,796.0,27.999999999999996,40.36,Maruti Alto 800,5.0,Hatchback,415000.0
Maruti,1.0,Manual,30000.0,2022.0,CNG,1196.0,20.88,61.68,Maruti Eeco,5.0,Minivans,655000.0
Maruti,1.0,Automatic,3120.0,2022.0,Petrol,1197.0,22.56,88.5,Maruti Swift,5.0,Hatchback,775000.0
Volkswagen,1.0,Manual,20972.0,2022.0,Petrol,999.0,17.69,108.62,Volkswagen Vento,6.0,Sedan,1050000.0
Volkswagen,1.0,Manual,60000.0,2018.0,Petrol,999.0,18.78,75.0,Volkswagen Polo,5.0,Hatchback,475000.0
Hyundai,1.0,Manual,120000.0,2012.0,Diesel,1396.0,24.8,88.7,Hyundai Verna,6.0,Sedan,325000.0
Jeep,1.0,Automatic,20000.0,2018.0,Petrol,1368.0,16.0,160.0,Jeep Compass,7.0,SUV,1400000.0
Hyundai,2.0,Manual,70000.0,2013.0,Petrol,814.0,21.1,55.2,Hyundai EON,5.0,Hatchback,145000.0
Maruti,3.0,Manual,80000.0,2012.0,Petrol,1197.0,19.1,85.8,Maruti Swift Dzire,5.0,Sedan,250000.0
Tata,1.0,Automatic,38323.0,2021.0,Petrol,1199.0,16.35,118.36,Tata Nexon,6.0,SUV,1025000.0
Maruti,1.0,Manual,120000.0,2020.0,Petrol,1197.0,22.41,88.5,Maruti Swift Dzire,5.0,Sedan,500000.0
Renault,1.0,Manual,40000.0,2019.0,Petrol,799.0,25.17,53.3,Renault KWID,5.0,Hatchback,300000.0
Skoda,1.0,Automatic,50000.0,2020.0,Petrol,1949.5,15.1,177.67499999999998,Skoda Superb,7.0,Sedan,1775000.0
Mahindra,1.0,Manual,60000.0,2019.0,Diesel,1497.0,20.0,115.0,Mahindra XUV300,6.0,SUV,1000000.0
Hyundai,1.0,Automatic,90000.0,2014.0,Diesel,1949.5,13.01,177.67499999999998,Hyundai Santa Fe,6.0,SUV,750000.0
Hyundai,1.0,Automatic,72842.0,2016.0,Petrol,1197.0,18.9,82.0,Hyundai Grand i10,4.0,Hatchback,460000.0
Maruti,2.0,Manual,16338.0,2018.0,Petrol,998.0,20.51,67.04,Maruti Wagon R,5.0,Hatchback,430000.0
Maruti,2.0,Manual,80000.0,2010.0,LPG,1061.0,17.3,57.5,Maruti Wagon R,5.0,Hatchback,140000.0
Tata,3.0,Manual,30000.0,2011.0,Petrol,745.5,26.0,35.0,Tata Nano,4.0,Hatchback,55000.0
Toyota,1.0,Manual,120000.0,2014.0,Diesel,1949.5,12.99,100.6,Toyota Innova,5.0,MUV,650000.0
Hyundai,1.0,Automatic,79828.0,2019.0,Diesel,1582.0,22.0,126.2,Hyundai Verna,6.0,Sedan,1140000.0
Ford,2.0,Manual,120000.0,2014.0,Diesel,1399.0,20.0,68.05,Ford Figo,5.0,Hatchback,190000.0
Volkswagen,2.0,Manual,59000.0,2016.0,Petrol,1199.0,16.2,74.0,Volkswagen Polo,5.0,Hatchback,450000.0
Chevrolet,3.5,Manual,120000.0,2011.0,Petrol,1199.0,18.6,79.4,Chevrolet Beat,5.0,Hatchback,100000.0
Maruti,2.0,Manual,90000.0,2010.0,Diesel,1248.0,21.1,73.9,Maruti Ritz,5.0,Hatchback,200000.0
Maruti,2.0,Manual,40000.0,2012.0,Petrol,998.0,20.92,67.1,Maruti Alto K10,5.0,Hatchback,245000.0
Honda,1.0,Manual,70000.0,2010.0,Petrol,1497.0,17.0,118.0,Honda City,5.0,Sedan,340000.0
Mahindra,1.0,Manual,10000.0,2022.0,Diesel,1949.5,19.227390440730282,75.09,Mahindra Bolero Camper,5.0,Pickup Trucks,1040000.0
Mahindra,2.0,Manual,120000.0,2015.0,Diesel,1949.5,15.4,75.0,Mahindra Scorpio,5.0,SUV,600000.0
Honda,1.0,Manual,52034.0,2013.0,Petrol,1198.0,18.0,86.7,Honda Amaze,5.0,Sedan,334000.0
Renault,2.0,Manual,45979.0,2015.0,Petrol,799.0,25.17,53.3,Renault KWID,5.0,Hatchback,243000.0
Honda,1.0,Manual,10000.0,2019.0,Petrol,1199.0,19.5,88.76,Honda Amaze,5.0,Sedan,610000.0
Hyundai,1.0,Manual,68551.0,2013.0,Petrol,1197.0,18.5,82.85,Hyundai i20,5.0,Hatchback,349000.0
Tata,1.0,Manual,68766.0,2019.0,Petrol,1199.0,23.84,83.83,Tata Tiago,5.0,Hatchback,514000.0
Tata,1.0,Manual,80000.0,2012.0,Diesel,1949.5,11.57,138.1,Tata New Safari,5.0,SUV,300000.0
